,index,Time Series,KRW_USD,KRW_IR,KRW_GDP,KRW_trade,KRW_UE,fc_year,price_gold,h1n1
0,2000-01-03,2000-01-03,1128.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,290.3,0
1,2000-01-04,2000-01-04,1122.5,4.78,0.0288625537507788,0.966168996188056,0.051,0,281.5,0
2,2000-01-05,2000-01-05,1135.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,280.5,0
3,2000-01-06,2000-01-06,1146.5,4.78,0.0288625537507788,0.966168996188056,0.051,0,279.4,0
4,2000-01-07,2000-01-07,1138.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,282.1,0
5,2000-01-10,2000-01-10,1133.5,4.78,0.0288625537507788,0.966168996188056,0.051,0,281.6,0
6,2000-01-11,2000-01-11,1147.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,282.3,0
7,2000-01-12,2000-01-12,1144.5,4.78,0.0288625537507788,0.966168996188056,0.051,0,282.3,0
8,2000-01-13,2000-01-13,1135.5,4.78,0.0288625537507788,0.966168996188056,0.051,0,282.1,0
9,2000-01-14,2000-01-14,1125.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,283.3,0
10,2000-01-18,2000-01-18,1127.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,285.8,0
11,2000-01-19,2000-01-19,1134.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,287.7,0
12,2000-01-20,2000-01-20,1126.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,288.1,0
13,2000-01-21,2000-01-21,1128.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,287.8,0
14,2000-01-24,2000-01-24,1124.5,4.78,0.0288625537507788,0.966168996188056,0.051,0,287.2,0
15,2000-01-25,2000-01-25,1127.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,288.0,0
16,2000-01-26,2000-01-26,1127.8,4.78,0.0288625537507788,0.966168996188056,0.051,0,285.9,0
17,2000-01-27,2000-01-27,1125.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,285.6,0
18,2000-01-28,2000-01-28,1121.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,286.8,0
19,2000-01-31,2000-01-31,1124.0,4.78,0.0288625537507788,0.966168996188056,0.051,0,283.3,0
20,2000-02-01,2000-02-01,1127.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,283.0,0
21,2000-02-02,2000-02-02,1131.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,285.6,0
22,2000-02-03,2000-02-03,1130.5,5.02,0.0288625537507788,1.054224883566201,0.048,0,285.1,0
23,2000-02-04,2000-02-04,1130.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,293.7,0
24,2000-02-07,2000-02-07,1129.6,5.02,0.0288625537507788,1.054224883566201,0.048,0,312.7,0
25,2000-02-08,2000-02-08,1129.5,5.02,0.0288625537507788,1.054224883566201,0.048,0,296.3,0
26,2000-02-09,2000-02-09,1124.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,308.6,0
27,2000-02-10,2000-02-10,1121.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,309.0,0
28,2000-02-11,2000-02-11,1115.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,311.5,0
29,2000-02-14,2000-02-14,1128.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,308.4,0
30,2000-02-15,2000-02-15,1128.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,304.3,0
31,2000-02-16,2000-02-16,1126.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,302.5,0
32,2000-02-17,2000-02-17,1128.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,304.8,0
33,2000-02-18,2000-02-18,1129.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,303.6,0
34,2000-02-22,2000-02-22,1135.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,302.3,0
35,2000-02-23,2000-02-23,1136.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,302.0,0
36,2000-02-24,2000-02-24,1144.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,298.8,0
37,2000-02-25,2000-02-25,1137.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,294.0,0
38,2000-02-28,2000-02-28,1135.0,5.02,0.0288625537507788,1.054224883566201,0.048,0,292.5,0
39,2000-02-29,2000-02-29,1131.31,5.02,0.0288625537507788,1.054224883566201,0.048,0,293.7,0
40,2000-03-01,2000-03-01,1128.5,5.1,0.0288625537507788,1.0153391500140727,0.045,0,292.9,0
41,2000-03-02,2000-03-02,1120.5,5.1,0.0288625537507788,1.0153391500140727,0.045,0,289.9,0
42,2000-03-03,2000-03-03,1120.5,5.1,0.0288625537507788,1.0153391500140727,0.045,0,288.5,0
43,2000-03-06,2000-03-06,1119.3,5.1,0.0288625537507788,1.0153391500140727,0.045,0,288.8,0
44,2000-03-07,2000-03-07,1118.7,5.1,0.0288625537507788,1.0153391500140727,0.045,0,289.8,0
45,2000-03-08,2000-03-08,1119.2,5.1,0.0288625537507788,1.0153391500140727,0.045,0,291.2,0
46,2000-03-09,2000-03-09,1123.0,5.1,0.0288625537507788,1.0153391500140727,0.045,0,290.5,0
47,2000-03-10,2000-03-10,1120.2,5.1,0.0288625537507788,1.0153391500140727,0.045,0,290.3,0
48,2000-03-13,2000-03-13,1121.0,5.1,0.0288625537507788,1.0153391500140727,0.045,0,290.7,0
49,2000-03-14,2000-03-14,1118.4,5.1,0.0288625537507788,1.0153391500140727,0.045,0,288.8,0
50,2000-03-15,2000-03-15,1118.5,5.1,0.0288625537507788,1.0153391500140727,0.045,0,289.2,0
51,2000-03-16,2000-03-16,1118.0,5.1,0.0288625537507788,1.0153391500140727,0.045,0,287.4,0
52,2000-03-17,2000-03-17,1117.3,5.1,0.0288625537507788,1.0153391500140727,0.045,0,283.9,0
53,2000-03-20,2000-03-20,1118.18,5.1,0.0288625537507788,1.0153391500140727,0.045,0,285.8,0
54,2000-03-21,2000-03-21,1117.0,5.1,0.0288625537507788,1.0153391500140727,0.045,0,285.2,0
55,2000-03-22,2000-03-22,1113.0,5.1,0.0288625537507788,1.0153391500140727,0.045,0,287.8,0
56,2000-03-23,2000-03-23,1110.0,5.1,0.0288625537507788,1.0153391500140727,0.045,0,284.8,0
57,2000-03-24,2000-03-24,1108.7,5.1,0.0288625537507788,1.0153391500140727,0.045,0,284.9,0
58,2000-03-27,2000-03-27,1112.1,5.1,0.0288625537507788,1.0153391500140727,0.045,0,284.2,0
59,2000-03-28,2000-03-28,1112.5,5.1,0.0288625537507788,1.0153391500140727,0.045,0,280.7,0
60,2000-03-29,2000-03-29,1109.4,5.1,0.0288625537507788,1.0153391500140727,0.045,0,279.8,0
61,2000-03-30,2000-03-30,1107.5,5.1,0.0288625537507788,1.0153391500140727,0.045,0,275.8,0
62,2000-03-31,2000-03-31,1105.5,5.1,0.0288625537507788,1.0153391500140727,0.045,0,276.8,0
63,2000-04-03,2000-04-03,1113.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,277.5,0
64,2000-04-04,2000-04-04,1114.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,276.9,0
65,2000-04-05,2000-04-05,1115.5,5.1,0.018950517375615098,1.0132633945297864,0.044,0,281.3,0
66,2000-04-06,2000-04-06,1112.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,279.4,0
67,2000-04-07,2000-04-07,1107.5,5.1,0.018950517375615098,1.0132633945297864,0.044,0,280.2,0
68,2000-04-10,2000-04-10,1110.5,5.1,0.018950517375615098,1.0132633945297864,0.044,0,282.3,0
69,2000-04-11,2000-04-11,1110.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,282.5,0
70,2000-04-12,2000-04-12,1108.5,5.1,0.018950517375615098,1.0132633945297864,0.044,0,280.4,0
71,2000-04-13,2000-04-13,1107.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,281.4,0
72,2000-04-14,2000-04-14,1111.2,5.1,0.018950517375615098,1.0132633945297864,0.044,0,282.0,0
73,2000-04-17,2000-04-17,1113.8,5.1,0.018950517375615098,1.0132633945297864,0.044,0,281.8,0
74,2000-04-18,2000-04-18,1110.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,281.1,0
75,2000-04-19,2000-04-19,1109.5,5.1,0.018950517375615098,1.0132633945297864,0.044,0,281.4,0
76,2000-04-20,2000-04-20,1109.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,279.9,0
77,2000-04-21,2000-04-21,1108.5,5.1,0.018950517375615098,1.0132633945297864,0.044,0,279.9,0
78,2000-04-24,2000-04-24,1108.8,5.1,0.018950517375615098,1.0132633945297864,0.044,0,279.9,0
79,2000-04-25,2000-04-25,1108.5,5.1,0.018950517375615098,1.0132633945297864,0.044,0,279.5,0
80,2000-04-26,2000-04-26,1108.1,5.1,0.018950517375615098,1.0132633945297864,0.044,0,276.2,0
81,2000-04-27,2000-04-27,1111.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,276.0,0
82,2000-04-28,2000-04-28,1110.0,5.1,0.018950517375615098,1.0132633945297864,0.044,0,275.1,0
83,2000-05-01,2000-05-01,1110.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,275.1,0
84,2000-05-02,2000-05-02,1110.1,5.12,0.018950517375615098,1.1019348038846646,0.043,0,275.5,0
85,2000-05-03,2000-05-03,1110.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,275.6,0
86,2000-05-04,2000-05-04,1111.5,5.12,0.018950517375615098,1.1019348038846646,0.043,0,280.0,0
87,2000-05-05,2000-05-05,1111.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,280.8,0
88,2000-05-08,2000-05-08,1109.7,5.12,0.018950517375615098,1.1019348038846646,0.043,0,277.9,0
89,2000-05-09,2000-05-09,1109.5,5.12,0.018950517375615098,1.1019348038846646,0.043,0,276.3,0
90,2000-05-10,2000-05-10,1109.2,5.12,0.018950517375615098,1.1019348038846646,0.043,0,277.6,0
91,2000-05-11,2000-05-11,1113.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,276.8,0
92,2000-05-12,2000-05-12,1113.5,5.12,0.018950517375615098,1.1019348038846646,0.043,0,276.7,0
93,2000-05-15,2000-05-15,1114.9,5.12,0.018950517375615098,1.1019348038846646,0.043,0,275.1,0
94,2000-05-16,2000-05-16,1115.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,276.0,0
95,2000-05-17,2000-05-17,1115.6,5.12,0.018950517375615098,1.1019348038846646,0.043,0,273.1,0
96,2000-05-18,2000-05-18,1118.8,5.12,0.018950517375615098,1.1019348038846646,0.043,0,272.8,0
97,2000-05-19,2000-05-19,1122.5,5.12,0.018950517375615098,1.1019348038846646,0.043,0,273.2,0
98,2000-05-22,2000-05-22,1131.5,5.12,0.018950517375615098,1.1019348038846646,0.043,0,274.0,0
99,2000-05-23,2000-05-23,1135.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,274.1,0
100,2000-05-24,2000-05-24,1133.5,5.12,0.018950517375615098,1.1019348038846646,0.043,0,273.7,0
101,2000-05-25,2000-05-25,1129.9,5.12,0.018950517375615098,1.1019348038846646,0.043,0,273.4,0
102,2000-05-26,2000-05-26,1137.5,5.12,0.018950517375615098,1.1019348038846646,0.043,0,271.3,0
103,2000-05-30,2000-05-30,1137.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,273.2,0
104,2000-05-31,2000-05-31,1130.0,5.12,0.018950517375615098,1.1019348038846646,0.043,0,272.3,0
105,2000-06-01,2000-06-01,1133.0,5.12,0.018950517375615098,1.1573076339353467,0.041,0,272.5,0
106,2000-06-02,2000-06-02,1125.2,5.12,0.018950517375615098,1.1573076339353467,0.041,0,281.6,0
107,2000-06-05,2000-06-05,1118.0,5.12,0.018950517375615098,1.1573076339353467,0.041,0,283.3,0
108,2000-06-06,2000-06-06,1117.0,5.12,0.018950517375615098,1.1573076339353467,0.041,0,288.4,0
109,2000-06-07,2000-06-07,1113.2,5.12,0.018950517375615098,1.1573076339353467,0.041,0,284.1,0
110,2000-06-08,2000-06-08,1116.0,5.12,0.018950517375615098,1.1573076339353467,0.041,0,285.8,0
111,2000-06-09,2000-06-09,1115.5,5.12,0.018950517375615098,1.1573076339353467,0.041,0,284.4,0
112,2000-06-12,2000-06-12,1113.4,5.12,0.018950517375615098,1.1573076339353467,0.041,0,284.6,0
113,2000-06-13,2000-06-13,1114.4,5.12,0.018950517375615098,1.1573076339353467,0.041,0,291.5,0
114,2000-06-14,2000-06-14,1114.5,5.12,0.018950517375615098,1.1573076339353467,0.041,0,287.2,0
115,2000-06-15,2000-06-15,1115.0,5.12,0.018950517375615098,1.1573076339353467,0.041,0,287.4,0
116,2000-06-16,2000-06-16,1116.4,5.12,0.018950517375615098,1.1573076339353467,0.041,0,290.1,0
117,2000-06-19,2000-06-19,1122.22,5.12,0.018950517375615098,1.1573076339353467,0.041,0,285.9,0
118,2000-06-20,2000-06-20,1120.0,5.12,0.018950517375615098,1.1573076339353467,0.041,0,286.2,0
119,2000-06-21,2000-06-21,1119.3,5.12,0.018950517375615098,1.1573076339353467,0.041,0,286.1,0
120,2000-06-22,2000-06-22,1118.8,5.12,0.018950517375615098,1.1573076339353467,0.041,0,287.7,0
121,2000-06-23,2000-06-23,1119.5,5.12,0.018950517375615098,1.1573076339353467,0.041,0,285.8,0
122,2000-06-26,2000-06-26,1118.2,5.12,0.018950517375615098,1.1573076339353467,0.041,0,284.1,0
123,2000-06-27,2000-06-27,1118.3,5.12,0.018950517375615098,1.1573076339353467,0.041,0,283.8,0
124,2000-06-28,2000-06-28,1116.5,5.12,0.018950517375615098,1.1573076339353467,0.041,0,288.0,0
125,2000-06-29,2000-06-29,1115.0,5.12,0.018950517375615098,1.1573076339353467,0.041,0,289.8,0
126,2000-06-30,2000-06-30,1115.15,5.12,0.018950517375615098,1.1573076339353467,0.041,0,288.2,0
127,2000-07-03,2000-07-03,1113.9,5.14,0.0133251021462835,1.0573434757167934,0.041,0,287.7,0
128,2000-07-05,2000-07-05,1117.5,5.14,0.0133251021462835,1.0573434757167934,0.041,0,286.9,0
129,2000-07-06,2000-07-06,1117.5,5.14,0.0133251021462835,1.0573434757167934,0.041,0,284.9,0
130,2000-07-07,2000-07-07,1119.0,5.14,0.0133251021462835,1.0573434757167934,0.041,0,282.9,0
131,2000-07-10,2000-07-10,1118.5,5.14,0.0133251021462835,1.0573434757167934,0.041,0,284.1,0
132,2000-07-11,2000-07-11,1116.7,5.14,0.0133251021462835,1.0573434757167934,0.041,0,282.9,0
133,2000-07-12,2000-07-12,1115.7,5.14,0.0133251021462835,1.0573434757167934,0.041,0,280.0,0
134,2000-07-13,2000-07-13,1111.3,5.14,0.0133251021462835,1.0573434757167934,0.041,0,280.8,0
135,2000-07-14,2000-07-14,1113.0,5.14,0.0133251021462835,1.0573434757167934,0.041,0,280.3,0
136,2000-07-17,2000-07-17,1113.1,5.14,0.0133251021462835,1.0573434757167934,0.041,0,282.5,0
137,2000-07-18,2000-07-18,1113.7,5.14,0.0133251021462835,1.0573434757167934,0.041,0,282.8,0
138,2000-07-19,2000-07-19,1112.3,5.14,0.0133251021462835,1.0573434757167934,0.041,0,279.2,0
139,2000-07-20,2000-07-20,1111.6,5.14,0.0133251021462835,1.0573434757167934,0.041,0,279.4,0
140,2000-07-21,2000-07-21,1113.0,5.14,0.0133251021462835,1.0573434757167934,0.041,0,279.3,0
141,2000-07-24,2000-07-24,1114.2,5.14,0.0133251021462835,1.0573434757167934,0.041,0,279.8,0
142,2000-07-25,2000-07-25,1116.0,5.14,0.0133251021462835,1.0573434757167934,0.041,0,279.7,0
143,2000-07-26,2000-07-26,1115.6,5.14,0.0133251021462835,1.0573434757167934,0.041,0,279.4,0
144,2000-07-27,2000-07-27,1115.0,5.14,0.0133251021462835,1.0573434757167934,0.041,0,279.9,0
145,2000-07-28,2000-07-28,1117.0,5.14,0.0133251021462835,1.0573434757167934,0.041,0,278.1,0
146,2000-07-31,2000-07-31,1116.9,5.14,0.0133251021462835,1.0573434757167934,0.041,0,276.8,0
147,2000-08-01,2000-08-01,1115.8,5.14,0.0133251021462835,1.1001413585298714,0.043,0,277.6,0
148,2000-08-02,2000-08-02,1115.8,5.14,0.0133251021462835,1.1001413585298714,0.043,0,277.6,0
149,2000-08-03,2000-08-03,1115.0,5.14,0.0133251021462835,1.1001413585298714,0.043,0,275.5,0
150,2000-08-04,2000-08-04,1116.0,5.14,0.0133251021462835,1.1001413585298714,0.043,0,274.0,0
151,2000-08-07,2000-08-07,1118.0,5.14,0.0133251021462835,1.1001413585298714,0.043,0,273.2,0
152,2000-08-08,2000-08-08,1116.5,5.14,0.0133251021462835,1.1001413585298714,0.043,0,273.1,0
153,2000-08-09,2000-08-09,1115.3,5.14,0.0133251021462835,1.1001413585298714,0.043,0,272.0,0
154,2000-08-10,2000-08-10,1114.5,5.14,0.0133251021462835,1.1001413585298714,0.043,0,272.2,0
155,2000-08-11,2000-08-11,1116.0,5.14,0.0133251021462835,1.1001413585298714,0.043,0,272.7,0
156,2000-08-14,2000-08-14,1117.0,5.14,0.0133251021462835,1.1001413585298714,0.043,0,275.5,0
157,2000-08-15,2000-08-15,1116.3,5.14,0.0133251021462835,1.1001413585298714,0.043,0,274.2,0
158,2000-08-16,2000-08-16,1115.2,5.14,0.0133251021462835,1.1001413585298714,0.043,0,276.4,0
159,2000-08-17,2000-08-17,1115.0,5.14,0.0133251021462835,1.1001413585298714,0.043,0,277.2,0
160,2000-08-18,2000-08-18,1115.1,5.14,0.0133251021462835,1.1001413585298714,0.043,0,275.6,0
161,2000-08-21,2000-08-21,1114.5,5.14,0.0133251021462835,1.1001413585298714,0.043,0,274.6,0
162,2000-08-22,2000-08-22,1114.14,5.14,0.0133251021462835,1.1001413585298714,0.043,0,273.4,0
163,2000-08-23,2000-08-23,1114.8,5.14,0.0133251021462835,1.1001413585298714,0.043,0,273.2,0
164,2000-08-24,2000-08-24,1114.2,5.14,0.0133251021462835,1.1001413585298714,0.043,0,272.6,0
165,2000-08-25,2000-08-25,1114.1,5.14,0.0133251021462835,1.1001413585298714,0.043,0,273.7,0
166,2000-08-28,2000-08-28,1111.9,5.14,0.0133251021462835,1.1001413585298714,0.043,0,273.7,0
167,2000-08-29,2000-08-29,1110.2,5.14,0.0133251021462835,1.1001413585298714,0.043,0,274.0,0
168,2000-08-30,2000-08-30,1108.6,5.14,0.0133251021462835,1.1001413585298714,0.043,0,273.3,0
169,2000-08-31,2000-08-31,1108.8,5.14,0.0133251021462835,1.1001413585298714,0.043,0,277.0,0
170,2000-09-01,2000-09-01,1105.7,5.13,0.0133251021462835,1.1385043635269334,0.044,0,277.0,0
171,2000-09-05,2000-09-05,1105.5,5.13,0.0133251021462835,1.1385043635269334,0.044,0,275.0,0
172,2000-09-06,2000-09-06,1107.4,5.13,0.0133251021462835,1.1385043635269334,0.044,0,274.2,0
173,2000-09-07,2000-09-07,1111.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,272.7,0
174,2000-09-08,2000-09-08,1109.5,5.13,0.0133251021462835,1.1385043635269334,0.044,0,272.8,0
175,2000-09-11,2000-09-11,1109.5,5.13,0.0133251021462835,1.1385043635269334,0.044,0,272.6,0
176,2000-09-12,2000-09-12,1109.5,5.13,0.0133251021462835,1.1385043635269334,0.044,0,274.7,0
177,2000-09-13,2000-09-13,1110.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,272.5,0
178,2000-09-14,2000-09-14,1115.2,5.13,0.0133251021462835,1.1385043635269334,0.044,0,273.1,0
179,2000-09-15,2000-09-15,1119.9,5.13,0.0133251021462835,1.1385043635269334,0.044,0,272.6,0
180,2000-09-18,2000-09-18,1140.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,273.0,0
181,2000-09-19,2000-09-19,1127.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,271.9,0
182,2000-09-20,2000-09-20,1127.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,271.4,0
183,2000-09-21,2000-09-21,1128.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,269.5,0
184,2000-09-22,2000-09-22,1135.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,274.0,0
185,2000-09-25,2000-09-25,1126.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,272.9,0
186,2000-09-26,2000-09-26,1120.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,274.9,0
187,2000-09-27,2000-09-27,1114.0,5.13,0.0133251021462835,1.1385043635269334,0.044,0,276.2,0
188,2000-09-28,2000-09-28,1115.9,5.13,0.0133251021462835,1.1385043635269334,0.044,0,276.4,0
189,2000-09-29,2000-09-29,1115.3,5.13,0.0133251021462835,1.1385043635269334,0.044,0,273.7,0
190,2000-10-02,2000-10-02,1118.18,5.33,0.0275459117152367,1.0811117413499716,0.041,0,273.1,0
191,2000-10-03,2000-10-03,1120.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,272.1,0
192,2000-10-04,2000-10-04,1120.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,271.4,0
193,2000-10-05,2000-10-05,1120.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,270.4,0
194,2000-10-06,2000-10-06,1119.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,270.0,0
195,2000-10-10,2000-10-10,1121.9,5.33,0.0275459117152367,1.0811117413499716,0.041,0,270.5,0
196,2000-10-11,2000-10-11,1124.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,272.8,0
197,2000-10-12,2000-10-12,1124.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,274.0,0
198,2000-10-13,2000-10-13,1132.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,273.3,0
199,2000-10-16,2000-10-16,1130.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,271.6,0
200,2000-10-17,2000-10-17,1136.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,270.3,0
201,2000-10-18,2000-10-18,1140.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,272.0,0
202,2000-10-19,2000-10-19,1140.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,270.3,0
203,2000-10-20,2000-10-20,1132.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,270.5,0
204,2000-10-23,2000-10-23,1141.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,271.5,0
205,2000-10-24,2000-10-24,1138.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,270.2,0
206,2000-10-25,2000-10-25,1140.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,266.8,0
207,2000-10-26,2000-10-26,1140.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,266.4,0
208,2000-10-27,2000-10-27,1138.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,263.8,0
209,2000-10-30,2000-10-30,1140.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,264.8,0
210,2000-10-31,2000-10-31,1139.0,5.33,0.0275459117152367,1.0811117413499716,0.041,0,264.5,0
211,2000-11-01,2000-11-01,1138.3,5.35,0.0275459117152367,1.0585451977401128,0.042,0,265.5,0
212,2000-11-02,2000-11-02,1134.8,5.35,0.0275459117152367,1.0585451977401128,0.042,0,264.9,0
213,2000-11-03,2000-11-03,1136.3,5.35,0.0275459117152367,1.0585451977401128,0.042,0,264.7,0
214,2000-11-06,2000-11-06,1135.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,265.7,0
215,2000-11-07,2000-11-07,1139.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,265.5,0
216,2000-11-08,2000-11-08,1136.5,5.35,0.0275459117152367,1.0585451977401128,0.042,0,264.1,0
217,2000-11-09,2000-11-09,1132.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,264.7,0
218,2000-11-10,2000-11-10,1137.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,264.9,0
219,2000-11-13,2000-11-13,1141.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,264.9,0
220,2000-11-14,2000-11-14,1139.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,265.0,0
221,2000-11-15,2000-11-15,1138.7,5.35,0.0275459117152367,1.0585451977401128,0.042,0,264.6,0
222,2000-11-16,2000-11-16,1141.3,5.35,0.0275459117152367,1.0585451977401128,0.042,0,266.7,0
223,2000-11-17,2000-11-17,1144.5,5.35,0.0275459117152367,1.0585451977401128,0.042,0,265.3,0
224,2000-11-20,2000-11-20,1157.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,266.2,0
225,2000-11-21,2000-11-21,1168.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,266.2,0
226,2000-11-22,2000-11-22,1179.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,266.2,0
227,2000-11-24,2000-11-24,1191.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,265.6,0
228,2000-11-27,2000-11-27,1189.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,268.2,0
229,2000-11-28,2000-11-28,1189.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,270.0,0
230,2000-11-29,2000-11-29,1204.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,269.1,0
231,2000-11-30,2000-11-30,1217.0,5.35,0.0275459117152367,1.0585451977401128,0.042,0,269.1,0
232,2000-12-01,2000-12-01,1211.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,269.2,0
233,2000-12-04,2000-12-04,1220.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,270.7,0
234,2000-12-05,2000-12-05,1204.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,270.8,0
235,2000-12-06,2000-12-06,1201.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,271.6,0
236,2000-12-07,2000-12-07,1201.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,273.9,0
237,2000-12-08,2000-12-08,1192.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,273.0,0
238,2000-12-11,2000-12-11,1184.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,270.7,0
239,2000-12-12,2000-12-12,1191.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,270.8,0
240,2000-12-13,2000-12-13,1192.1,5.37,0.0275459117152367,1.1366879174256224,0.044,0,269.6,0
241,2000-12-14,2000-12-14,1203.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,269.3,0
242,2000-12-15,2000-12-15,1208.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,270.4,0
243,2000-12-18,2000-12-18,1206.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,270.2,0
244,2000-12-19,2000-12-19,1209.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,269.6,0
245,2000-12-20,2000-12-20,1218.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,272.5,0
246,2000-12-21,2000-12-21,1228.8,5.37,0.0275459117152367,1.1366879174256224,0.044,0,273.1,0
247,2000-12-22,2000-12-22,1237.3,5.37,0.0275459117152367,1.1366879174256224,0.044,0,273.1,0
248,2000-12-26,2000-12-26,1252.5,5.37,0.0275459117152367,1.1366879174256224,0.044,0,273.1,0
249,2000-12-27,2000-12-27,1260.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,275.1,0
250,2000-12-28,2000-12-28,1253.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,274.5,0
251,2000-12-29,2000-12-29,1267.0,5.37,0.0275459117152367,1.1366879174256224,0.044,0,274.5,0
252,2001-01-02,2001-01-02,1279.0,5.32,-0.0032445797162221697,1.017865765330758,0.045,0,271.1,0
253,2001-01-03,2001-01-03,1271.5,5.32,-0.0032445797162221697,1.017865765330758,0.045,0,267.2,0
