,index,Time Series,ZAR_USD,ZAR_IR,ZAR_GDP,ZAR_trade,fc_year,price_gold,h1n1
0,2000-01-03,2000-01-03,6.126,11.75,0.010996527303561996,1.0466923076923074,0,290.3,0
1,2000-01-04,2000-01-04,6.085,11.75,0.010996527303561996,1.0466923076923074,0,281.5,0
2,2000-01-05,2000-01-05,6.07,11.75,0.010996527303561996,1.0466923076923074,0,280.5,0
3,2000-01-06,2000-01-06,6.08,11.75,0.010996527303561996,1.0466923076923074,0,279.4,0
4,2000-01-07,2000-01-07,6.057,11.75,0.010996527303561996,1.0466923076923074,0,282.1,0
5,2000-01-10,2000-01-10,6.0765,11.75,0.010996527303561996,1.0466923076923074,0,281.6,0
6,2000-01-11,2000-01-11,6.09,11.75,0.010996527303561996,1.0466923076923074,0,282.3,0
7,2000-01-12,2000-01-12,6.0685,11.75,0.010996527303561996,1.0466923076923074,0,282.3,0
8,2000-01-13,2000-01-13,6.057,11.75,0.010996527303561996,1.0466923076923074,0,282.1,0
9,2000-01-14,2000-01-14,6.075,11.75,0.010996527303561996,1.0466923076923074,0,283.3,0
10,2000-01-18,2000-01-18,6.0889999999999995,11.75,0.010996527303561996,1.0466923076923074,0,285.8,0
11,2000-01-19,2000-01-19,6.114,11.75,0.010996527303561996,1.0466923076923074,0,287.7,0
12,2000-01-20,2000-01-20,6.1,11.75,0.010996527303561996,1.0466923076923074,0,288.1,0
13,2000-01-21,2000-01-21,6.127999999999999,11.75,0.010996527303561996,1.0466923076923074,0,287.8,0
14,2000-01-24,2000-01-24,6.1675,11.75,0.010996527303561996,1.0466923076923074,0,287.2,0
15,2000-01-25,2000-01-25,6.1617,11.75,0.010996527303561996,1.0466923076923074,0,288.0,0
16,2000-01-26,2000-01-26,6.175,11.75,0.010996527303561996,1.0466923076923074,0,285.9,0
17,2000-01-27,2000-01-27,6.227,11.75,0.010996527303561996,1.0466923076923074,0,285.6,0
18,2000-01-28,2000-01-28,6.3575,11.75,0.010996527303561996,1.0466923076923074,0,286.8,0
19,2000-01-31,2000-01-31,6.3125,11.75,0.010996527303561996,1.0466923076923074,0,283.3,0
20,2000-02-01,2000-02-01,6.28,11.75,0.010996527303561996,1.0267578125,0,283.0,0
21,2000-02-02,2000-02-02,6.2825,11.75,0.010996527303561996,1.0267578125,0,285.6,0
22,2000-02-03,2000-02-03,6.2575,11.75,0.010996527303561996,1.0267578125,0,285.1,0
23,2000-02-04,2000-02-04,6.2860000000000005,11.75,0.010996527303561996,1.0267578125,0,293.7,0
24,2000-02-07,2000-02-07,6.2905,11.75,0.010996527303561996,1.0267578125,0,312.7,0
25,2000-02-08,2000-02-08,6.2989999999999995,11.75,0.010996527303561996,1.0267578125,0,296.3,0
26,2000-02-09,2000-02-09,6.32,11.75,0.010996527303561996,1.0267578125,0,308.6,0
27,2000-02-10,2000-02-10,6.3425,11.75,0.010996527303561996,1.0267578125,0,309.0,0
28,2000-02-11,2000-02-11,6.3610000000000015,11.75,0.010996527303561996,1.0267578125,0,311.5,0
29,2000-02-14,2000-02-14,6.355,11.75,0.010996527303561996,1.0267578125,0,308.4,0
30,2000-02-15,2000-02-15,6.355,11.75,0.010996527303561996,1.0267578125,0,304.3,0
31,2000-02-16,2000-02-16,6.3375,11.75,0.010996527303561996,1.0267578125,0,302.5,0
32,2000-02-17,2000-02-17,6.325,11.75,0.010996527303561996,1.0267578125,0,304.8,0
33,2000-02-18,2000-02-18,6.325,11.75,0.010996527303561996,1.0267578125,0,303.6,0
34,2000-02-22,2000-02-22,6.313,11.75,0.010996527303561996,1.0267578125,0,302.3,0
35,2000-02-23,2000-02-23,6.335,11.75,0.010996527303561996,1.0267578125,0,302.0,0
36,2000-02-24,2000-02-24,6.329,11.75,0.010996527303561996,1.0267578125,0,298.8,0
37,2000-02-25,2000-02-25,6.312,11.75,0.010996527303561996,1.0267578125,0,294.0,0
38,2000-02-28,2000-02-28,6.3725,11.75,0.010996527303561996,1.0267578125,0,292.5,0
39,2000-02-29,2000-02-29,6.34,11.75,0.010996527303561996,1.0267578125,0,293.7,0
40,2000-03-01,2000-03-01,6.3525,11.75,0.010996527303561996,1.0158634417033607,0,292.9,0
41,2000-03-02,2000-03-02,6.367999999999999,11.75,0.010996527303561996,1.0158634417033607,0,289.9,0
42,2000-03-03,2000-03-03,6.49,11.75,0.010996527303561996,1.0158634417033607,0,288.5,0
43,2000-03-06,2000-03-06,6.5,11.75,0.010996527303561996,1.0158634417033607,0,288.8,0
44,2000-03-07,2000-03-07,6.523,11.75,0.010996527303561996,1.0158634417033607,0,289.8,0
45,2000-03-08,2000-03-08,6.4825,11.75,0.010996527303561996,1.0158634417033607,0,291.2,0
46,2000-03-09,2000-03-09,6.4025,11.75,0.010996527303561996,1.0158634417033607,0,290.5,0
47,2000-03-10,2000-03-10,6.3875,11.75,0.010996527303561996,1.0158634417033607,0,290.3,0
48,2000-03-13,2000-03-13,6.435,11.75,0.010996527303561996,1.0158634417033607,0,290.7,0
49,2000-03-14,2000-03-14,6.44,11.75,0.010996527303561996,1.0158634417033607,0,288.8,0
50,2000-03-15,2000-03-15,6.475,11.75,0.010996527303561996,1.0158634417033607,0,289.2,0
51,2000-03-16,2000-03-16,6.45,11.75,0.010996527303561996,1.0158634417033607,0,287.4,0
52,2000-03-17,2000-03-17,6.47,11.75,0.010996527303561996,1.0158634417033607,0,283.9,0
53,2000-03-20,2000-03-20,6.492000000000001,11.75,0.010996527303561996,1.0158634417033607,0,285.8,0
54,2000-03-21,2000-03-21,6.484,11.75,0.010996527303561996,1.0158634417033607,0,285.2,0
55,2000-03-22,2000-03-22,6.4575,11.75,0.010996527303561996,1.0158634417033607,0,287.8,0
56,2000-03-23,2000-03-23,6.478,11.75,0.010996527303561996,1.0158634417033607,0,284.8,0
57,2000-03-24,2000-03-24,6.4835,11.75,0.010996527303561996,1.0158634417033607,0,284.9,0
58,2000-03-27,2000-03-27,6.465,11.75,0.010996527303561996,1.0158634417033607,0,284.2,0
59,2000-03-28,2000-03-28,6.49,11.75,0.010996527303561996,1.0158634417033607,0,280.7,0
60,2000-03-29,2000-03-29,6.5125,11.75,0.010996527303561996,1.0158634417033607,0,279.8,0
61,2000-03-30,2000-03-30,6.579,11.75,0.010996527303561996,1.0158634417033607,0,275.8,0
62,2000-03-31,2000-03-31,6.535,11.75,0.010996527303561996,1.0158634417033607,0,276.8,0
63,2000-04-03,2000-04-03,6.565,11.75,0.0112483471968394,1.099864539434073,0,277.5,0
64,2000-04-04,2000-04-04,6.56,11.75,0.0112483471968394,1.099864539434073,0,276.9,0
65,2000-04-05,2000-04-05,6.6025,11.75,0.0112483471968394,1.099864539434073,0,281.3,0
66,2000-04-06,2000-04-06,6.575,11.75,0.0112483471968394,1.099864539434073,0,279.4,0
67,2000-04-07,2000-04-07,6.561,11.75,0.0112483471968394,1.099864539434073,0,280.2,0
68,2000-04-10,2000-04-10,6.555,11.75,0.0112483471968394,1.099864539434073,0,282.3,0
69,2000-04-11,2000-04-11,6.5925,11.75,0.0112483471968394,1.099864539434073,0,282.5,0
70,2000-04-12,2000-04-12,6.574,11.75,0.0112483471968394,1.099864539434073,0,280.4,0
71,2000-04-13,2000-04-13,6.5645,11.75,0.0112483471968394,1.099864539434073,0,281.4,0
72,2000-04-14,2000-04-14,6.5835,11.75,0.0112483471968394,1.099864539434073,0,282.0,0
73,2000-04-17,2000-04-17,6.621,11.75,0.0112483471968394,1.099864539434073,0,281.8,0
74,2000-04-18,2000-04-18,6.61,11.75,0.0112483471968394,1.099864539434073,0,281.1,0
75,2000-04-19,2000-04-19,6.638,11.75,0.0112483471968394,1.099864539434073,0,281.4,0
76,2000-04-20,2000-04-20,6.702000000000001,11.75,0.0112483471968394,1.099864539434073,0,279.9,0
77,2000-04-21,2000-04-21,6.74,11.75,0.0112483471968394,1.099864539434073,0,279.9,0
78,2000-04-24,2000-04-24,6.7325,11.75,0.0112483471968394,1.099864539434073,0,279.9,0
79,2000-04-25,2000-04-25,6.7305,11.75,0.0112483471968394,1.099864539434073,0,279.5,0
80,2000-04-26,2000-04-26,6.805,11.75,0.0112483471968394,1.099864539434073,0,276.2,0
81,2000-04-27,2000-04-27,6.865,11.75,0.0112483471968394,1.099864539434073,0,276.0,0
82,2000-04-28,2000-04-28,6.7829999999999995,11.75,0.0112483471968394,1.099864539434073,0,275.1,0
83,2000-05-01,2000-05-01,6.785,11.75,0.0112483471968394,1.0181622112492192,0,275.1,0
84,2000-05-02,2000-05-02,6.775,11.75,0.0112483471968394,1.0181622112492192,0,275.5,0
85,2000-05-03,2000-05-03,6.845,11.75,0.0112483471968394,1.0181622112492192,0,275.6,0
86,2000-05-04,2000-05-04,6.9225,11.75,0.0112483471968394,1.0181622112492192,0,280.0,0
87,2000-05-05,2000-05-05,6.94,11.75,0.0112483471968394,1.0181622112492192,0,280.8,0
88,2000-05-08,2000-05-08,6.94,11.75,0.0112483471968394,1.0181622112492192,0,277.9,0
89,2000-05-09,2000-05-09,7.09,11.75,0.0112483471968394,1.0181622112492192,0,276.3,0
90,2000-05-10,2000-05-10,7.0755,11.75,0.0112483471968394,1.0181622112492192,0,277.6,0
91,2000-05-11,2000-05-11,6.975,11.75,0.0112483471968394,1.0181622112492192,0,276.8,0
92,2000-05-12,2000-05-12,7.04,11.75,0.0112483471968394,1.0181622112492192,0,276.7,0
93,2000-05-15,2000-05-15,7.04,11.75,0.0112483471968394,1.0181622112492192,0,275.1,0
94,2000-05-16,2000-05-16,7.0725,11.75,0.0112483471968394,1.0181622112492192,0,276.0,0
95,2000-05-17,2000-05-17,7.1175,11.75,0.0112483471968394,1.0181622112492192,0,273.1,0
96,2000-05-18,2000-05-18,7.1339999999999995,11.75,0.0112483471968394,1.0181622112492192,0,272.8,0
97,2000-05-19,2000-05-19,7.18,11.75,0.0112483471968394,1.0181622112492192,0,273.2,0
98,2000-05-22,2000-05-22,7.1175,11.75,0.0112483471968394,1.0181622112492192,0,274.0,0
99,2000-05-23,2000-05-23,7.055,11.75,0.0112483471968394,1.0181622112492192,0,274.1,0
100,2000-05-24,2000-05-24,7.117999999999999,11.75,0.0112483471968394,1.0181622112492192,0,273.7,0
101,2000-05-25,2000-05-25,7.1475,11.75,0.0112483471968394,1.0181622112492192,0,273.4,0
102,2000-05-26,2000-05-26,7.135,11.75,0.0112483471968394,1.0181622112492192,0,271.3,0
103,2000-05-30,2000-05-30,7.0515,11.75,0.0112483471968394,1.0181622112492192,0,273.2,0
104,2000-05-31,2000-05-31,6.9675,11.75,0.0112483471968394,1.0181622112492192,0,272.3,0
105,2000-06-01,2000-06-01,6.9875,11.75,0.0112483471968394,1.1059737377473673,0,272.5,0
106,2000-06-02,2000-06-02,6.93,11.75,0.0112483471968394,1.1059737377473673,0,281.6,0
107,2000-06-05,2000-06-05,6.925,11.75,0.0112483471968394,1.1059737377473673,0,283.3,0
108,2000-06-06,2000-06-06,6.945,11.75,0.0112483471968394,1.1059737377473673,0,288.4,0
109,2000-06-07,2000-06-07,6.9725,11.75,0.0112483471968394,1.1059737377473673,0,284.1,0
110,2000-06-08,2000-06-08,7.0475,11.75,0.0112483471968394,1.1059737377473673,0,285.8,0
111,2000-06-09,2000-06-09,7.004,11.75,0.0112483471968394,1.1059737377473673,0,284.4,0
112,2000-06-12,2000-06-12,7.028,11.75,0.0112483471968394,1.1059737377473673,0,284.6,0
113,2000-06-13,2000-06-13,7.005,11.75,0.0112483471968394,1.1059737377473673,0,291.5,0
114,2000-06-14,2000-06-14,6.93,11.75,0.0112483471968394,1.1059737377473673,0,287.2,0
115,2000-06-15,2000-06-15,6.9,11.75,0.0112483471968394,1.1059737377473673,0,287.4,0
116,2000-06-16,2000-06-16,6.83,11.75,0.0112483471968394,1.1059737377473673,0,290.1,0
117,2000-06-19,2000-06-19,6.8660000000000005,11.75,0.0112483471968394,1.1059737377473673,0,285.9,0
118,2000-06-20,2000-06-20,6.905,11.75,0.0112483471968394,1.1059737377473673,0,286.2,0
119,2000-06-21,2000-06-21,6.93,11.75,0.0112483471968394,1.1059737377473673,0,286.1,0
120,2000-06-22,2000-06-22,6.919,11.75,0.0112483471968394,1.1059737377473673,0,287.7,0
121,2000-06-23,2000-06-23,6.88,11.75,0.0112483471968394,1.1059737377473673,0,285.8,0
122,2000-06-26,2000-06-26,6.877999999999999,11.75,0.0112483471968394,1.1059737377473673,0,284.1,0
123,2000-06-27,2000-06-27,6.8175,11.75,0.0112483471968394,1.1059737377473673,0,283.8,0
124,2000-06-28,2000-06-28,6.81,11.75,0.0112483471968394,1.1059737377473673,0,288.0,0
125,2000-06-29,2000-06-29,6.8225,11.75,0.0112483471968394,1.1059737377473673,0,289.8,0
126,2000-06-30,2000-06-30,6.79,11.75,0.0112483471968394,1.1059737377473673,0,288.2,0
127,2000-07-03,2000-07-03,6.8125,11.75,0.009201042936004279,0.926600054010264,0,287.7,0
128,2000-07-05,2000-07-05,6.785,11.75,0.009201042936004279,0.926600054010264,0,286.9,0
129,2000-07-06,2000-07-06,6.85,11.75,0.009201042936004279,0.926600054010264,0,284.9,0
130,2000-07-07,2000-07-07,6.845,11.75,0.009201042936004279,0.926600054010264,0,282.9,0
131,2000-07-10,2000-07-10,6.825,11.75,0.009201042936004279,0.926600054010264,0,284.1,0
132,2000-07-11,2000-07-11,6.81,11.75,0.009201042936004279,0.926600054010264,0,282.9,0
133,2000-07-12,2000-07-12,6.835,11.75,0.009201042936004279,0.926600054010264,0,280.0,0
134,2000-07-13,2000-07-13,6.845,11.75,0.009201042936004279,0.926600054010264,0,280.8,0
135,2000-07-14,2000-07-14,6.89,11.75,0.009201042936004279,0.926600054010264,0,280.3,0
136,2000-07-17,2000-07-17,6.9275,11.75,0.009201042936004279,0.926600054010264,0,282.5,0
137,2000-07-18,2000-07-18,6.9475,11.75,0.009201042936004279,0.926600054010264,0,282.8,0
138,2000-07-19,2000-07-19,6.98,11.75,0.009201042936004279,0.926600054010264,0,279.2,0
139,2000-07-20,2000-07-20,6.9225,11.75,0.009201042936004279,0.926600054010264,0,279.4,0
140,2000-07-21,2000-07-21,6.925,11.75,0.009201042936004279,0.926600054010264,0,279.3,0
141,2000-07-24,2000-07-24,6.955,11.75,0.009201042936004279,0.926600054010264,0,279.8,0
142,2000-07-25,2000-07-25,6.96,11.75,0.009201042936004279,0.926600054010264,0,279.7,0
143,2000-07-26,2000-07-26,6.945,11.75,0.009201042936004279,0.926600054010264,0,279.4,0
144,2000-07-27,2000-07-27,6.942,11.75,0.009201042936004279,0.926600054010264,0,279.9,0
145,2000-07-28,2000-07-28,6.975,11.75,0.009201042936004279,0.926600054010264,0,278.1,0
146,2000-07-31,2000-07-31,6.965,11.75,0.009201042936004279,0.926600054010264,0,276.8,0
147,2000-08-01,2000-08-01,6.975,11.75,0.009201042936004279,0.948300813413842,0,277.6,0
148,2000-08-02,2000-08-02,6.99,11.75,0.009201042936004279,0.948300813413842,0,277.6,0
149,2000-08-03,2000-08-03,7.01,11.75,0.009201042936004279,0.948300813413842,0,275.5,0
150,2000-08-04,2000-08-04,6.9675,11.75,0.009201042936004279,0.948300813413842,0,274.0,0
151,2000-08-07,2000-08-07,6.9515,11.75,0.009201042936004279,0.948300813413842,0,273.2,0
152,2000-08-08,2000-08-08,6.985,11.75,0.009201042936004279,0.948300813413842,0,273.1,0
153,2000-08-09,2000-08-09,7.002999999999999,11.75,0.009201042936004279,0.948300813413842,0,272.0,0
154,2000-08-10,2000-08-10,6.954,11.75,0.009201042936004279,0.948300813413842,0,272.2,0
155,2000-08-11,2000-08-11,6.899,11.75,0.009201042936004279,0.948300813413842,0,272.7,0
156,2000-08-14,2000-08-14,6.9165,11.75,0.009201042936004279,0.948300813413842,0,275.5,0
157,2000-08-15,2000-08-15,6.942,11.75,0.009201042936004279,0.948300813413842,0,274.2,0
158,2000-08-16,2000-08-16,6.9375,11.75,0.009201042936004279,0.948300813413842,0,276.4,0
159,2000-08-17,2000-08-17,6.925,11.75,0.009201042936004279,0.948300813413842,0,277.2,0
160,2000-08-18,2000-08-18,6.947,11.75,0.009201042936004279,0.948300813413842,0,275.6,0
161,2000-08-21,2000-08-21,6.9620000000000015,11.75,0.009201042936004279,0.948300813413842,0,274.6,0
162,2000-08-22,2000-08-22,6.9885,11.75,0.009201042936004279,0.948300813413842,0,273.4,0
163,2000-08-23,2000-08-23,6.965,11.75,0.009201042936004279,0.948300813413842,0,273.2,0
164,2000-08-24,2000-08-24,6.949,11.75,0.009201042936004279,0.948300813413842,0,272.6,0
165,2000-08-25,2000-08-25,6.905,11.75,0.009201042936004279,0.948300813413842,0,273.7,0
166,2000-08-28,2000-08-28,6.949,11.75,0.009201042936004279,0.948300813413842,0,273.7,0
167,2000-08-29,2000-08-29,6.9525,11.75,0.009201042936004279,0.948300813413842,0,274.0,0
168,2000-08-30,2000-08-30,6.96,11.75,0.009201042936004279,0.948300813413842,0,273.3,0
169,2000-08-31,2000-08-31,6.976,11.75,0.009201042936004279,0.948300813413842,0,277.0,0
170,2000-09-01,2000-09-01,6.945,11.75,0.009201042936004279,0.9002796963296992,0,277.0,0
171,2000-09-05,2000-09-05,7.034,11.75,0.009201042936004279,0.9002796963296992,0,275.0,0
172,2000-09-06,2000-09-06,7.085,11.75,0.009201042936004279,0.9002796963296992,0,274.2,0
173,2000-09-07,2000-09-07,7.105,11.75,0.009201042936004279,0.9002796963296992,0,272.7,0
174,2000-09-08,2000-09-08,7.095,11.75,0.009201042936004279,0.9002796963296992,0,272.8,0
175,2000-09-11,2000-09-11,7.115,11.75,0.009201042936004279,0.9002796963296992,0,272.6,0
176,2000-09-12,2000-09-12,7.142,11.75,0.009201042936004279,0.9002796963296992,0,274.7,0
177,2000-09-13,2000-09-13,7.109,11.75,0.009201042936004279,0.9002796963296992,0,272.5,0
178,2000-09-14,2000-09-14,7.15,11.75,0.009201042936004279,0.9002796963296992,0,273.1,0
179,2000-09-15,2000-09-15,7.1735,11.75,0.009201042936004279,0.9002796963296992,0,272.6,0
180,2000-09-18,2000-09-18,7.28,11.75,0.009201042936004279,0.9002796963296992,0,273.0,0
181,2000-09-19,2000-09-19,7.29,11.75,0.009201042936004279,0.9002796963296992,0,271.9,0
182,2000-09-20,2000-09-20,7.335,11.75,0.009201042936004279,0.9002796963296992,0,271.4,0
183,2000-09-21,2000-09-21,7.315,11.75,0.009201042936004279,0.9002796963296992,0,269.5,0
184,2000-09-22,2000-09-22,7.25,11.75,0.009201042936004279,0.9002796963296992,0,274.0,0
185,2000-09-25,2000-09-25,7.239,11.75,0.009201042936004279,0.9002796963296992,0,272.9,0
186,2000-09-26,2000-09-26,7.205,11.75,0.009201042936004279,0.9002796963296992,0,274.9,0
187,2000-09-27,2000-09-27,7.255,11.75,0.009201042936004279,0.9002796963296992,0,276.2,0
188,2000-09-28,2000-09-28,7.268,11.75,0.009201042936004279,0.9002796963296992,0,276.4,0
189,2000-09-29,2000-09-29,7.2189999999999985,11.75,0.009201042936004279,0.9002796963296992,0,273.7,0
190,2000-10-02,2000-10-02,7.1975,12.0,0.00990385911386065,0.9713055303717142,0,273.1,0
191,2000-10-03,2000-10-03,7.235,12.0,0.00990385911386065,0.9713055303717142,0,272.1,0
192,2000-10-04,2000-10-04,7.244,12.0,0.00990385911386065,0.9713055303717142,0,271.4,0
193,2000-10-05,2000-10-05,7.27,12.0,0.00990385911386065,0.9713055303717142,0,270.4,0
194,2000-10-06,2000-10-06,7.3,12.0,0.00990385911386065,0.9713055303717142,0,270.0,0
195,2000-10-10,2000-10-10,7.37,12.0,0.00990385911386065,0.9713055303717142,0,270.5,0
196,2000-10-11,2000-10-11,7.402,12.0,0.00990385911386065,0.9713055303717142,0,272.8,0
197,2000-10-12,2000-10-12,7.46,12.0,0.00990385911386065,0.9713055303717142,0,274.0,0
198,2000-10-13,2000-10-13,7.495,12.0,0.00990385911386065,0.9713055303717142,0,273.3,0
199,2000-10-16,2000-10-16,7.5775,12.0,0.00990385911386065,0.9713055303717142,0,271.6,0
200,2000-10-17,2000-10-17,7.565,12.0,0.00990385911386065,0.9713055303717142,0,270.3,0
201,2000-10-18,2000-10-18,7.7125,12.0,0.00990385911386065,0.9713055303717142,0,272.0,0
202,2000-10-19,2000-10-19,7.67,12.0,0.00990385911386065,0.9713055303717142,0,270.3,0
203,2000-10-20,2000-10-20,7.585,12.0,0.00990385911386065,0.9713055303717142,0,270.5,0
204,2000-10-23,2000-10-23,7.58,12.0,0.00990385911386065,0.9713055303717142,0,271.5,0
205,2000-10-24,2000-10-24,7.6005,12.0,0.00990385911386065,0.9713055303717142,0,270.2,0
206,2000-10-25,2000-10-25,7.62,12.0,0.00990385911386065,0.9713055303717142,0,266.8,0
207,2000-10-26,2000-10-26,7.685,12.0,0.00990385911386065,0.9713055303717142,0,266.4,0
208,2000-10-27,2000-10-27,7.606,12.0,0.00990385911386065,0.9713055303717142,0,263.8,0
209,2000-10-30,2000-10-30,7.559,12.0,0.00990385911386065,0.9713055303717142,0,264.8,0
210,2000-10-31,2000-10-31,7.56,12.0,0.00990385911386065,0.9713055303717142,0,264.5,0
211,2000-11-01,2000-11-01,7.4987,12.0,0.00990385911386065,0.7165324127349423,0,265.5,0
212,2000-11-02,2000-11-02,7.53,12.0,0.00990385911386065,0.7165324127349423,0,264.9,0
213,2000-11-03,2000-11-03,7.5325,12.0,0.00990385911386065,0.7165324127349423,0,264.7,0
214,2000-11-06,2000-11-06,7.547999999999999,12.0,0.00990385911386065,0.7165324127349423,0,265.7,0
215,2000-11-07,2000-11-07,7.624,12.0,0.00990385911386065,0.7165324127349423,0,265.5,0
216,2000-11-08,2000-11-08,7.6645,12.0,0.00990385911386065,0.7165324127349423,0,264.1,0
217,2000-11-09,2000-11-09,7.7425,12.0,0.00990385911386065,0.7165324127349423,0,264.7,0
218,2000-11-10,2000-11-10,7.602,12.0,0.00990385911386065,0.7165324127349423,0,264.9,0
219,2000-11-13,2000-11-13,7.65,12.0,0.00990385911386065,0.7165324127349423,0,264.9,0
220,2000-11-14,2000-11-14,7.657999999999999,12.0,0.00990385911386065,0.7165324127349423,0,265.0,0
221,2000-11-15,2000-11-15,7.689,12.0,0.00990385911386065,0.7165324127349423,0,264.6,0
222,2000-11-16,2000-11-16,7.685,12.0,0.00990385911386065,0.7165324127349423,0,266.7,0
223,2000-11-17,2000-11-17,7.7075,12.0,0.00990385911386065,0.7165324127349423,0,265.3,0
224,2000-11-20,2000-11-20,7.7675,12.0,0.00990385911386065,0.7165324127349423,0,266.2,0
225,2000-11-21,2000-11-21,7.82,12.0,0.00990385911386065,0.7165324127349423,0,266.2,0
226,2000-11-22,2000-11-22,7.83,12.0,0.00990385911386065,0.7165324127349423,0,266.2,0
227,2000-11-24,2000-11-24,7.835,12.0,0.00990385911386065,0.7165324127349423,0,265.6,0
228,2000-11-27,2000-11-27,7.771,12.0,0.00990385911386065,0.7165324127349423,0,268.2,0
229,2000-11-28,2000-11-28,7.7875,12.0,0.00990385911386065,0.7165324127349423,0,270.0,0
230,2000-11-29,2000-11-29,7.774,12.0,0.00990385911386065,0.7165324127349423,0,269.1,0
231,2000-11-30,2000-11-30,7.75,12.0,0.00990385911386065,0.7165324127349423,0,269.1,0
232,2000-12-01,2000-12-01,7.655,12.0,0.00990385911386065,1.5073245952197374,0,269.2,0
233,2000-12-04,2000-12-04,7.645,12.0,0.00990385911386065,1.5073245952197374,0,270.7,0
234,2000-12-05,2000-12-05,7.655,12.0,0.00990385911386065,1.5073245952197374,0,270.8,0
235,2000-12-06,2000-12-06,7.5820000000000025,12.0,0.00990385911386065,1.5073245952197374,0,271.6,0
236,2000-12-07,2000-12-07,7.6175,12.0,0.00990385911386065,1.5073245952197374,0,273.9,0
237,2000-12-08,2000-12-08,7.64,12.0,0.00990385911386065,1.5073245952197374,0,273.0,0
238,2000-12-11,2000-12-11,7.6679999999999975,12.0,0.00990385911386065,1.5073245952197374,0,270.7,0
239,2000-12-12,2000-12-12,7.7429999999999986,12.0,0.00990385911386065,1.5073245952197374,0,270.8,0
240,2000-12-13,2000-12-13,7.7725,12.0,0.00990385911386065,1.5073245952197374,0,269.6,0
241,2000-12-14,2000-12-14,7.7375,12.0,0.00990385911386065,1.5073245952197374,0,269.3,0
242,2000-12-15,2000-12-15,7.69,12.0,0.00990385911386065,1.5073245952197374,0,270.4,0
243,2000-12-18,2000-12-18,7.68,12.0,0.00990385911386065,1.5073245952197374,0,270.2,0
244,2000-12-19,2000-12-19,7.715,12.0,0.00990385911386065,1.5073245952197374,0,269.6,0
245,2000-12-20,2000-12-20,7.66,12.0,0.00990385911386065,1.5073245952197374,0,272.5,0
246,2000-12-21,2000-12-21,7.63,12.0,0.00990385911386065,1.5073245952197374,0,273.1,0
247,2000-12-22,2000-12-22,7.5675,12.0,0.00990385911386065,1.5073245952197374,0,273.1,0
248,2000-12-26,2000-12-26,7.55,12.0,0.00990385911386065,1.5073245952197374,0,273.1,0
249,2000-12-27,2000-12-27,7.5375,12.0,0.00990385911386065,1.5073245952197374,0,275.1,0
250,2000-12-28,2000-12-28,7.5625,12.0,0.00990385911386065,1.5073245952197374,0,274.5,0
251,2000-12-29,2000-12-29,7.57,12.0,0.00990385911386065,1.5073245952197374,0,274.5,0
252,2001-01-02,2001-01-02,7.569,12.0,0.00850763990552978,1.0686652240460226,0,271.1,0
253,2001-01-03,2001-01-03,7.5025,12.0,0.00850763990552978,1.0686652240460226,0,267.2,0
254,2001-01-04,2001-01-04,7.5429999999999975,12.0,0.00850763990552978,1.0686652240460226,0,267.1,0
255,2001-01-05,2001-01-05,7.56,12.0,0.00850763990552978,1.0686652240460226,0,267.4,0
256,2001-01-08,2001-01-08,7.595,12.0,0.00850763990552978,1.0686652240460226,0,268.3,0
257,2001-01-09,2001-01-09,7.72,12.0,0.00850763990552978,1.0686652240460226,0,267.0,0
258,2001-01-10,2001-01-10,7.978,12.0,0.00850763990552978,1.0686652240460226,0,266.3,0
259,2001-01-11,2001-01-11,7.845,12.0,0.00850763990552978,1.0686652240460226,0,264.2,0
260,2001-01-12,2001-01-12,7.825,12.0,0.00850763990552978,1.0686652240460226,0,263.7,0
261,2001-01-16,2001-01-16,7.825,12.0,0.00850763990552978,1.0686652240460226,0,264.5,0
262,2001-01-17,2001-01-17,7.8575,12.0,0.00850763990552978,1.0686652240460226,0,263.5,0
263,2001-01-18,2001-01-18,7.8675,12.0,0.00850763990552978,1.0686652240460226,0,264.9,0
264,2001-01-19,2001-01-19,7.874,12.0,0.00850763990552978,1.0686652240460226,0,264.9,0
265,2001-01-22,2001-01-22,7.87,12.0,0.00850763990552978,1.0686652240460226,0,266.2,0
266,2001-01-23,2001-01-23,7.835,12.0,0.00850763990552978,1.0686652240460226,0,266.1,0
267,2001-01-24,2001-01-24,7.88,12.0,0.00850763990552978,1.0686652240460226,0,264.3,0
268,2001-01-25,2001-01-25,7.865,12.0,0.00850763990552978,1.0686652240460226,0,264.9,0
269,2001-01-26,2001-01-26,7.895,12.0,0.00850763990552978,1.0686652240460226,0,263.6,0
270,2001-01-29,2001-01-29,7.875,12.0,0.00850763990552978,1.0686652240460226,0,262.9,0
271,2001-01-30,2001-01-30,7.8,12.0,0.00850763990552978,1.0686652240460226,0,265.0,0
272,2001-01-31,2001-01-31,7.77,12.0,0.00850763990552978,1.0686652240460226,0,264.5,0
273,2001-02-01,2001-02-01,7.73,12.0,0.00850763990552978,1.03963867593748,0,267.7,0
274,2001-02-02,2001-02-02,7.775,12.0,0.00850763990552978,1.03963867593748,0,266.7,0
275,2001-02-05,2001-02-05,7.7775,12.0,0.00850763990552978,1.03963867593748,0,265.5,0
276,2001-02-06,2001-02-06,7.79,12.0,0.00850763990552978,1.03963867593748,0,262.7,0
