,index,Time Series,BRL_USD,BRL_IR,BRL_GDP,BRL_trade,BRL_UE,fc_year,price_gold,h1n1
837,2003-05-02,2003-05-02,2.91,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,340.5,0
838,2003-05-05,2003-05-05,2.995,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,340.5,0
839,2003-05-06,2003-05-06,2.998,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,342.9,0
840,2003-05-07,2003-05-07,2.965,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,341.9,0
841,2003-05-08,2003-05-08,2.905,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,346.5,0
842,2003-05-09,2003-05-09,2.878,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,347.9,0
843,2003-05-12,2003-05-12,2.875,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,351.1,0
844,2003-05-13,2003-05-13,2.88,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,350.4,0
845,2003-05-14,2003-05-14,2.9,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,353.6,0
846,2003-05-15,2003-05-15,2.926,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,354.3,0
847,2003-05-16,2003-05-16,2.963,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,355.0,0
848,2003-05-19,2003-05-19,2.9825,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,359.0,0
849,2003-05-20,2003-05-20,3.01,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,366.3,0
850,2003-05-21,2003-05-21,3.0025,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,367.8,0
851,2003-05-22,2003-05-22,2.99,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,369.6,0
852,2003-05-23,2003-05-23,2.927,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,370.5,0
853,2003-05-27,2003-05-27,3.034,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,371.4,0
854,2003-05-28,2003-05-28,3.02,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,359.5,0
855,2003-05-29,2003-05-29,2.9330000000000003,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,363.1,0
856,2003-05-30,2003-05-30,2.9789999999999996,26.5,-0.0041014495319187,0.5287972198690686,0.12462629844558196,0,361.4,0
857,2003-06-02,2003-06-02,2.977,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,364.8,0
858,2003-06-03,2003-06-03,2.9619999999999997,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,365.0,0
859,2003-06-04,2003-06-04,2.925,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,364.2,0
860,2003-06-05,2003-06-05,2.897,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,366.8,0
861,2003-06-06,2003-06-06,2.885,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,363.0,0
862,2003-06-09,2003-06-09,2.875,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,362.8,0
863,2003-06-10,2003-06-10,2.8710000000000004,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,354.3,0
864,2003-06-11,2003-06-11,2.877,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,354.3,0
865,2003-06-12,2003-06-12,2.865,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,352.3,0
866,2003-06-13,2003-06-13,2.8560000000000003,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,353.1,0
867,2003-06-16,2003-06-16,2.855,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,358.3,0
868,2003-06-17,2003-06-17,2.886,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,362.8,0
869,2003-06-18,2003-06-18,2.907,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,359.8,0
870,2003-06-19,2003-06-19,2.889,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,357.7,0
871,2003-06-20,2003-06-20,2.883,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,358.0,0
872,2003-06-23,2003-06-23,2.887,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,355.0,0
873,2003-06-24,2003-06-24,2.861,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,348.3,0
874,2003-06-25,2003-06-25,2.86,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,348.1,0
875,2003-06-26,2003-06-26,2.9,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,343.9,0
876,2003-06-27,2003-06-27,2.8819999999999997,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,345.5,0
877,2003-06-30,2003-06-30,2.862,26.0,-0.0041014495319187,0.5477634462511524,0.128482066973656,0,346.0,0
878,2003-07-01,2003-07-01,2.8489999999999998,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,350.2,0
879,2003-07-02,2003-07-02,2.823,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,351.5,0
880,2003-07-03,2003-07-03,2.833,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,349.4,0
881,2003-07-07,2003-07-07,2.8775,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,348.2,0
882,2003-07-08,2003-07-08,2.89,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,347.2,0
883,2003-07-09,2003-07-09,2.86,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,344.2,0
884,2003-07-10,2003-07-10,2.895,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,343.4,0
885,2003-07-11,2003-07-11,2.907,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,343.7,0
886,2003-07-14,2003-07-14,2.8789999999999996,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,347.5,0
887,2003-07-15,2003-07-15,2.84,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,348.3,0
888,2003-07-16,2003-07-16,2.864,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,343.2,0
889,2003-07-17,2003-07-17,2.86,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,342.5,0
890,2003-07-18,2003-07-18,2.87,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,344.4,0
891,2003-07-21,2003-07-21,2.8845,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,350.0,0
892,2003-07-22,2003-07-22,2.8810000000000002,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,352.0,0
893,2003-07-23,2003-07-23,2.898,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,354.8,0
894,2003-07-24,2003-07-24,2.885,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,357.3,0
895,2003-07-25,2003-07-25,2.8935,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,363.0,0
896,2003-07-28,2003-07-28,2.8985,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,365.6,0
897,2003-07-29,2003-07-29,2.929,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,363.5,0
898,2003-07-30,2003-07-30,2.95,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,357.8,0
899,2003-07-31,2003-07-31,2.965,24.5,-0.008502815091079108,0.4960884218009115,0.12643286499925602,0,354.8,0
900,2003-08-01,2003-08-01,3.005,22.0,-0.008502815091079108,0.5427680931119535,0.129314181919069,0,352.4,0
901,2003-08-04,2003-08-04,3.113,22.0,-0.008502815091079108,0.5427680931119535,0.129314181919069,0,347.5,0
902,2003-08-05,2003-08-05,3.037,22.0,-0.008502815091079108,0.5427680931119535,0.129314181919069,0,348.4,0
903,2003-08-06,2003-08-06,3.0389999999999997,22.0,-0.008502815091079108,0.5427680931119535,0.129314181919069,0,352.0,0
